district,bedrooms,halls,area,floor,subway,school,price
石景山,2,1,87.10580358,high,0,0,4.232119485
朝阳,3,2,170.3954686,low,1,0,7.631677859
石景山,2,2,97.78248031,middle,1,0,6.840727573
海淀,2,1,55.03627446,high,1,1,7.914889695
东城,2,1,73.83640756,high,1,1,8.450313731
朝阳,1,1,46.38666487,middle,1,1,7.533675055
西城,2,1,77.15548887,low,0,1,9.87445474
东城,2,2,128.6237832,low,1,0,9.481276643
石景山,2,1,79.28040334,low,0,0,3.801546562
西城,3,2,121.9099482,low,0,0,6.400414052
朝阳,2,1,51.60364642,middle,1,0,4.679359379
东城,2,1,55.2289954,high,0,1,8.552981058
丰台,3,2,106.8636342,high,1,0,3.245975853
东城,2,1,140.3085361,low,1,0,9.588614051
石景山,3,1,150.6402546,high,1,0,3.67894067
东城,2,1,72.05942214,middle,0,0,4.355749041
丰台,2,1,77.16168308,low,1,0,4.375682689
朝阳,3,2,146.9169861,low,1,0,4.285006676
海淀,3,1,79.86411913,low,1,1,8.926926318
朝阳,2,2,103.5360429,low,1,0,6.659883882
东城,2,1,70.49506064,high,1,1,6.23156931
东城,3,2,172.8413861,middle,1,0,8.670933881
朝阳,3,1,106.5775335,low,1,1,5.773605524
西城,1,1,54.75930801,middle,1,0,7.310155582
朝阳,2,1,99.6803376,low,0,0,5.448946469
西城,2,1,84.05566684,high,1,1,11.50017953
海淀,2,1,88.32111905,middle,1,0,6.015319786
东城,3,2,181.2478737,high,1,0,9.102957706
西城,2,1,57.34156176,high,1,0,9.26653006
东城,2,1,132.1531116,middle,1,1,7.843883431
海淀,3,1,128.5647777,high,1,1,7.041439897
海淀,2,1,62.7515785,high,1,0,6.363029029
东城,2,1,57.24738404,high,1,1,8.78946804
石景山,2,1,66.19836031,high,1,0,4.763685979
西城,2,1,63.17546474,high,1,1,6.927150505
东城,2,1,113.8518158,low,0,0,3.824898717
西城,3,1,72.40753254,high,1,1,8.915501345
东城,3,2,157.0392967,high,1,0,10.09333253
石景山,2,1,60.89058371,high,1,0,3.671120232
丰台,1,0,60.72467802,low,1,0,4.546265755
丰台,1,1,53.1834254,high,1,0,4.835290305
丰台,2,2,102.7513057,high,1,0,5.89991584
丰台,2,1,77.68718434,high,1,1,5.122314707
海淀,2,2,100.567832,middle,1,1,6.668103014
石景山,1,1,57.96247696,high,0,0,3.990740484
西城,2,1,61.16339594,low,1,1,9.76283115
朝阳,2,2,100.2754092,high,1,1,4.435106003
海淀,3,2,118.395344,middle,1,1,8.169203313
朝阳,3,1,84.94652777,high,1,0,6.391847344
丰台,1,0,49.02008324,high,1,0,3.643113041
东城,1,1,37.93660575,middle,1,1,9.926136157
海淀,2,1,77.15329713,middle,0,0,6.981977726
海淀,3,1,102.0113863,middle,1,0,8.12515978
海淀,3,1,105.3119119,high,1,0,4.783776293
朝阳,3,2,145.6775338,middle,1,1,6.659016822
朝阳,1,1,63.14347071,high,1,1,5.760587206
东城,2,1,57.81913093,high,1,0,7.13367349
东城,2,2,117.0403835,low,1,0,7.822303332
海淀,2,1,44.37880264,high,1,1,6.005913206
丰台,3,2,131.0977903,middle,0,0,4.195358282
海淀,2,1,53.53583695,low,1,0,8.109476762
西城,2,1,83.26251081,middle,1,1,10.89649399
丰台,2,2,92.37871289,high,1,0,6.09137281
西城,2,1,78.60504624,middle,1,1,7.903513875
丰台,3,1,65.46995195,middle,1,0,4.372031069
西城,1,1,31.23448206,high,1,0,10.83809165
西城,2,1,60.61741823,low,1,0,5.686817568
丰台,2,2,89.04397511,low,1,0,4.084118023
丰台,3,2,157.3052378,middle,1,0,5.010561309
丰台,1,1,61.82877102,high,1,0,3.664783779
朝阳,3,1,84.21302257,low,1,1,3.741321319
东城,2,1,140.5289724,middle,1,1,6.852505479
丰台,2,2,95.59859013,low,0,0,5.250357711
丰台,1,0,55.73334731,middle,1,0,5.159717665
东城,2,1,57.85853033,high,1,0,8.84241501
丰台,1,1,37.62807995,low,1,0,5.637053097
东城,1,1,76.85070435,high,1,1,8.903894697
西城,3,1,88.9372595,low,1,1,10.7317246
西城,1,1,52.04858833,high,1,0,10.9043114
丰台,2,2,99.69010232,middle,1,0,6.111621645
海淀,1,2,75.65296576,low,1,1,8.220002019
西城,2,2,93.44156653,low,0,0,12.91375299
东城,1,1,53.17440087,high,1,0,8.477089101
丰台,3,2,91.49079875,low,1,0,6.916411435
丰台,2,1,83.84533834,middle,1,0,4.738814101
丰台,2,1,64.74980036,middle,1,0,3.874559531
西城,1,1,52.9373604,low,1,1,8.022651338
石景山,3,1,141.3558559,high,0,0,4.299495624
丰台,2,1,63.52695478,high,1,0,5.516386411
东城,3,0,76.63047798,low,1,0,8.695403826
西城,1,0,37.58476071,high,1,1,9.205298212
东城,3,2,210.7254841,low,1,0,5.971252582
朝阳,2,2,106.9408302,middle,1,0,3.946360754
朝阳,3,2,219.8894918,low,1,0,8.929720678
海淀,2,1,58.76118894,low,1,0,8.044544246
西城,2,1,101.5056677,low,1,0,6.328326572
朝阳,1,1,75.77599934,low,1,0,8.377286665
西城,2,1,60.44871083,middle,1,1,8.4736456
海淀,2,1,61.1364317,low,1,1,10.72935522
西城,2,1,63.09008327,middle,0,1,10.77370955
海淀,2,1,90.84482078,high,1,0,6.98494896
西城,2,1,61.79144834,low,1,0,9.558644687
海淀,2,2,108.2186227,low,0,1,7.624727146
东城,2,1,75.41634731,high,1,1,8.662807197
石景山,2,1,63.57561836,high,1,0,3.533345093
西城,1,1,50.7574639,high,1,0,7.947142261
丰台,2,1,51.36488997,high,0,0,3.858585903
西城,1,1,45.10893964,middle,0,1,11.02925555
丰台,2,2,96.67325559,high,1,0,6.371881466
西城,3,1,77.2757979,high,1,1,10.63392962
朝阳,2,1,105.7247555,middle,1,0,5.771400417
石景山,2,1,56.45095224,high,1,0,4.755404443
朝阳,3,1,103.6287299,high,1,0,5.752102409
海淀,1,1,51.65915293,low,1,1,5.841783804
西城,2,1,50.25717544,middle,1,1,8.556645124
朝阳,2,2,124.822109,low,1,0,6.591787727
海淀,2,1,61.02066203,middle,1,0,6.677430332
丰台,2,1,59.07441609,middle,1,0,4.812997609
石景山,1,1,56.10051428,high,1,0,4.274886172
海淀,3,1,149.9575234,low,1,1,6.604990389
海淀,2,1,55.56235149,high,1,1,8.050660646
海淀,1,0,59.14226841,middle,1,1,7.924359353
丰台,4,2,177.3697341,high,1,0,3.566215691
朝阳,3,1,156.449815,high,1,0,5.079910985
东城,3,0,96.57162474,low,1,0,8.09275158
朝阳,2,1,94.31154346,middle,1,0,5.128994996
海淀,2,1,60.2216913,high,0,0,6.62054393
石景山,2,1,89.42416268,high,1,0,8.079764636
石景山,2,1,59.92535722,high,0,0,7.562561008
朝阳,2,1,87.58520827,high,0,0,3.704129239
东城,2,1,75.04273738,high,1,1,6.885330153
丰台,3,1,76.08201214,high,0,0,4.187072575
东城,2,1,76.90758708,low,1,1,8.987057469
石景山,3,1,106.9566033,low,1,0,3.523527818
石景山,2,1,74.97562205,high,1,0,3.934577892
东城,2,2,70.111611,middle,0,0,7.749872848
东城,2,1,58.6952942,high,0,0,4.675029771
石景山,2,1,87.02315931,high,0,0,4.479917431
海淀,3,2,141.7801964,low,0,0,5.47470534
东城,3,2,144.6850404,middle,1,1,10.17938261
丰台,3,2,150.308052,high,1,1,5.556766347
东城,2,1,82.30484817,middle,1,0,8.876001392
东城,2,1,117.3386142,low,0,0,4.293967222
东城,1,0,78.77064178,low,0,0,4.996654935
朝阳,2,2,89.19766849,middle,1,0,5.952145616
西城,1,1,41.79207659,low,1,0,7.291719919
石景山,2,1,46.73827474,low,0,0,4.099822662
朝阳,3,2,130.9374749,high,1,0,8.373084222
朝阳,2,2,89.16113956,low,1,0,7.0922941
朝阳,2,1,58.14450672,middle,1,1,5.95316244
朝阳,2,1,97.69654795,middle,1,0,4.556021999
丰台,3,1,120.8621102,middle,0,0,4.581813923
海淀,1,1,40.90036819,low,0,0,6.455459575
东城,2,0,43.24313519,middle,1,1,8.060296594
丰台,3,1,68.34966547,middle,1,0,4.603093449
西城,3,2,165.8817456,high,1,0,6.467496759
石景山,2,1,55.8239491,high,1,0,3.730808645
西城,2,1,60.19526262,low,1,1,11.0921758
西城,2,1,60.16788697,high,1,1,10.3207923
西城,2,1,59.39978266,high,1,1,7.755351398
丰台,1,1,46.74401704,high,1,0,4.559525875
丰台,2,1,88.94812992,low,1,0,6.752518254
海淀,2,1,89.57392606,high,1,0,5.750941024
朝阳,3,2,138.1168426,middle,1,0,4.993010123
东城,1,1,47.67821015,low,1,0,5.3311172
西城,2,2,93.01903688,low,1,1,12.56949424
西城,2,1,59.69328206,high,1,1,13.84583301
西城,3,1,86.34950397,high,1,1,9.313956477
西城,2,1,67.93468826,middle,1,0,7.667492012
西城,3,2,141.8749792,low,1,1,8.911608499
东城,1,1,75.93304619,middle,1,0,7.570500958
海淀,1,1,62.21252091,middle,0,0,4.20846488
丰台,1,1,52.58867839,middle,0,0,5.542535285
朝阳,2,1,81.39311985,middle,0,0,5.816437422
东城,1,1,45.19386663,middle,1,1,8.494680409
石景山,3,1,114.2148754,high,1,0,3.313736472
朝阳,3,2,135.1820717,low,1,0,6.209976028
东城,1,0,38.62867709,high,1,0,11.6260127
西城,3,1,142.5285539,middle,1,0,9.185911367
西城,2,2,102.5483889,low,0,0,6.88115767
西城,2,1,57.16646092,high,1,1,11.95825175
东城,1,1,35.46352716,middle,0,0,4.868190279
东城,3,3,173.3550118,low,0,0,5.15108198
海淀,3,2,162.5444066,high,1,1,6.319533718
石景山,1,1,55.2587466,low,0,0,4.508278292
丰台,3,2,158.1473826,low,1,0,8.946519188
朝阳,3,1,119.8595356,low,1,1,4.476635896
东城,1,1,67.89044461,low,1,0,4.588783347
朝阳,3,1,70.30635425,middle,1,0,5.801450814
朝阳,1,1,50.6524099,middle,1,0,4.865883071
石景山,3,2,142.6020141,low,1,0,6.843320341
海淀,2,1,86.33198364,middle,0,1,4.900913028
东城,3,1,141.1944121,high,1,0,7.284838625
石景山,2,1,59.85355795,middle,1,0,3.854710176
海淀,2,2,84.77901908,middle,0,0,3.938566848
海淀,2,1,52.99630739,high,1,1,7.99463645
朝阳,3,2,103.4882592,middle,1,0,5.916752582
丰台,1,1,31.92204385,middle,1,0,6.354211264
东城,4,1,246.9601558,middle,1,0,5.022616805
朝阳,2,2,85.36080668,low,1,0,7.487114142
海淀,2,1,62.37935227,low,1,1,10.83604865
海淀,2,1,57.35081371,low,1,0,8.802618242
西城,2,1,56.38524164,high,1,0,7.460952219
丰台,4,2,166.8140045,high,1,0,3.706121467
石景山,2,1,52.25278284,high,1,0,3.290068374
西城,2,1,87.36415352,low,1,0,6.697625861
东城,2,1,55.47740855,middle,1,0,9.163167978
丰台,3,2,194.963646,high,1,0,4.640704234
朝阳,3,1,70.29378483,high,1,0,4.946122539
东城,2,1,58.25738982,low,1,0,8.695697972
朝阳,2,1,79.2903531,middle,1,0,5.070394304
丰台,1,1,101.1943876,low,1,1,5.019675738
丰台,2,1,89.07140465,middle,1,0,5.836200302
东城,2,1,67.82426991,middle,1,1,8.786938104
东城,2,1,92.75628742,middle,1,0,5.847337259
朝阳,3,2,161.6881614,high,1,0,7.017071261
东城,2,1,83.94621357,low,1,0,8.368031561
西城,1,1,49.06854269,low,1,1,10.69335823
石景山,1,1,70.18629079,high,1,0,4.273850173
石景山,2,1,62.54620227,high,1,0,4.090275401
西城,3,2,223.1449142,low,1,0,6.215894379
西城,3,1,104.2664873,low,1,1,12.83415496
朝阳,2,1,85.99100473,low,1,0,5.030050426
丰台,3,2,111.6819125,middle,0,0,4.01032674
石景山,4,3,130.864995,high,1,0,3.173459028
海淀,2,2,74.74347275,middle,1,1,8.572020674
西城,3,2,120.3928348,middle,1,0,9.171653096
东城,1,1,62.47207069,middle,1,0,8.79784117
丰台,2,1,59.91863875,high,1,0,3.587791192
西城,2,1,60.16358762,middle,1,1,11.08076647
西城,2,1,61.52019599,low,1,1,11.07714405
西城,3,1,63.13621591,high,1,1,10.4277968
西城,2,1,64.71686516,low,1,1,11.71672098
朝阳,2,1,46.09827181,high,1,0,4.084651225
石景山,1,1,78.73052971,middle,1,0,6.703044727
西城,3,1,84.53312567,high,1,0,8.616136917
海淀,1,1,62.43788798,high,1,1,7.610938818
石景山,2,1,74.15425449,low,1,0,3.895657054
石景山,2,2,104.8133799,middle,1,0,5.344938361
东城,3,2,180.6013793,high,1,1,6.561850463
石景山,2,2,117.3994294,low,1,0,5.963635555
海淀,1,1,49.47243532,high,1,0,6.341511766
西城,2,1,67.71509292,high,1,1,9.648098736
海淀,2,1,99.76826503,middle,1,1,11.12913084
丰台,3,2,126.7321333,low,1,0,5.676997183
朝阳,2,2,137.7799907,low,1,1,5.922733415
朝阳,3,2,120.4696448,high,1,0,6.091566571
朝阳,3,2,147.804458,middle,1,0,4.953545639
西城,3,1,138.6512403,low,1,0,7.590131475
海淀,3,1,72.13591499,high,1,0,8.934647796
海淀,4,2,216.2237617,middle,1,0,6.666432698
西城,1,1,58.21628741,high,1,1,9.766142237
石景山,1,1,70.50776611,high,0,0,4.618389467
海淀,3,2,177.2120737,high,1,1,8.25209896
东城,2,1,66.65202739,low,1,0,6.60999496
海淀,2,1,90.07153203,low,1,0,2.978792592
西城,1,1,64.53629934,high,1,0,9.366832754
海淀,3,2,142.7611442,middle,1,0,6.204648165
朝阳,4,2,174.3307145,middle,1,0,4.701571217
石景山,2,1,54.18717938,low,0,0,3.620651369
东城,3,1,135.4190412,low,0,0,4.726616435
东城,3,1,99.58527249,high,0,0,5.126498081
海淀,2,1,49.30494285,middle,0,0,5.877085707
海淀,1,1,45.20318692,middle,1,1,9.32764169
丰台,1,1,38.57683885,high,1,0,4.184314344
朝阳,2,1,98.49015595,high,1,0,4.837326681
丰台,1,1,59.75966974,middle,1,0,4.019719677
石景山,2,1,89.19474815,middle,0,0,4.20394684
丰台,2,1,79.48520206,high,1,0,4.07828373
西城,2,1,51.55780484,middle,1,1,11.47840673
东城,1,0,75.16751976,middle,1,0,5.474632675
东城,1,0,69.12243489,middle,1,0,7.532201043
丰台,1,1,67.27280027,low,0,0,4.424420588
石景山,2,1,60.78815072,high,1,0,3.870882174
东城,3,1,70.11857809,middle,1,0,7.993975209
石景山,2,1,89.13698489,middle,1,0,7.82874066
西城,1,1,53.002544,middle,1,1,11.10566671
石景山,2,0,49.61892346,middle,1,0,3.905548493
西城,1,1,37.98500492,high,1,1,11.79108785
丰台,2,1,96.02906797,high,1,0,3.760094096
朝阳,3,2,198.2926345,middle,1,1,7.875634249
西城,5,2,148.5317458,high,1,0,10.1155497
东城,1,0,54.74738204,low,1,1,7.678261572
东城,2,1,64.06467103,low,1,0,10.33071486
丰台,3,1,103.4549127,middle,0,0,3.330310445
西城,1,1,35.75797803,middle,1,1,7.086959859
东城,2,1,75.1085283,middle,1,1,7.917060372
东城,2,1,54.37165205,low,1,0,5.082561017
西城,1,1,52.11327041,low,1,0,11.13001115
东城,1,1,82.0958858,high,1,1,9.201844433
西城,2,1,75.42330605,high,1,0,7.692050298
丰台,1,1,60.07551443,low,1,0,4.087358612
朝阳,1,1,91.62280573,low,1,1,3.912483427
东城,4,2,210.4367139,high,1,0,9.629339646
东城,1,1,103.6229735,high,1,0,5.917336971
西城,2,2,107.5944411,middle,1,0,8.405898259
丰台,3,2,118.0248891,low,1,1,5.670917384
东城,2,2,119.8736472,high,1,0,8.199912842
东城,2,1,66.20730722,low,1,0,4.196730602
西城,2,1,85.249312,low,0,0,8.12527377
石景山,2,1,70.62942156,middle,0,0,3.597567047
东城,2,0,44.66779332,middle,1,0,4.87579244
丰台,2,1,87.19600117,middle,0,0,3.787484996
海淀,3,1,67.06733118,low,1,1,11.38124018
海淀,2,1,116.4150395,middle,1,1,8.575568952
东城,2,1,82.64830083,high,1,1,10.09290718
朝阳,2,2,115.7686537,middle,1,0,6.374626626
西城,1,1,57.11933252,middle,1,1,9.865731796
海淀,1,1,50.12204282,low,1,0,7.358339777
朝阳,2,2,125.7621428,middle,1,0,7.477601602
朝阳,4,2,198.2641571,high,1,0,6.511805479
海淀,3,2,146.0810451,high,0,0,4.181909943
海淀,2,1,56.85603868,high,1,1,8.036521587
朝阳,2,2,95.2528826,high,1,0,6.829875278
石景山,3,1,85.59993534,low,0,0,3.631082266
丰台,1,1,51.67255213,middle,1,0,5.565664621
朝阳,2,1,55.51373421,high,1,0,5.077142186
西城,3,2,134.5723428,high,0,0,6.032412825
东城,4,0,256.2354768,low,1,0,12.18272938
丰台,2,1,87.54712397,low,1,0,4.169692179
朝阳,2,2,72.00665417,middle,1,1,6.45819495
丰台,1,1,56.98596709,middle,1,0,4.028378118
西城,3,2,126.1264462,low,1,0,5.438499745
石景山,1,1,61.91795316,low,1,0,5.176976367
丰台,1,0,54.68769282,middle,1,0,3.687664281
丰台,1,1,66.1669717,high,0,0,4.398209479
海淀,1,0,48.0691121,high,1,0,6.697303146
朝阳,2,2,102.0141682,middle,1,0,5.981744938
西城,3,2,164.8434521,high,0,1,9.648704834
海淀,2,1,55.75324551,high,0,0,5.65909186
海淀,1,1,61.25954188,middle,1,1,7.446486659
西城,2,1,62.42425113,middle,1,1,10.43835192
石景山,1,1,69.10589339,low,0,0,3.651986451
海淀,3,1,79.73392108,low,1,1,7.774337073
海淀,2,1,59.20774725,low,1,1,10.07871407
石景山,2,1,90.83651225,middle,1,0,3.918615755
海淀,2,1,86.29551247,high,1,0,10.02953875
朝阳,1,2,53.20402846,middle,1,1,9.821343647
朝阳,2,1,50.49468533,high,1,0,6.807551332
石景山,2,1,60.4287954,middle,1,0,4.719805063
石景山,3,2,134.3987469,low,1,0,6.649500755
西城,2,1,57.38021263,high,0,1,11.55194232
东城,2,1,68.76907868,low,1,1,10.86139876
丰台,2,1,65.9725279,high,1,0,3.502645435
东城,3,1,75.82532995,middle,0,0,3.880756602
西城,4,2,293.7473538,middle,1,1,13.55966098
西城,1,1,40.91338039,high,1,0,10.0233652
西城,1,1,43.25455847,low,1,0,9.248859283
西城,2,1,96.91178958,low,1,0,7.715183697
石景山,3,2,142.6606538,low,1,0,6.082993254
丰台,4,2,175.0677852,low,1,0,4.836253302
东城,2,1,101.5156814,middle,1,0,6.114084446
东城,3,1,94.20421273,high,1,0,3.911228925
朝阳,1,0,42.2257649,middle,1,0,5.189384781
西城,2,1,50.31934975,high,1,0,7.768944323
西城,2,1,72.84362493,high,1,0,7.019303429
海淀,2,1,57.16349631,middle,1,1,7.429673141
朝阳,2,1,101.9010936,high,1,0,5.454923852
东城,2,1,60.02598941,high,1,0,8.806650291
海淀,1,1,84.5992279,middle,1,0,8.32217187
朝阳,3,2,139.9829194,middle,0,1,5.387406552
丰台,2,1,58.76900962,middle,0,0,4.403878535
朝阳,4,2,207.8581319,low,0,0,3.590707142
丰台,3,1,138.2082776,low,1,0,6.157140479
丰台,2,1,70.64079115,middle,0,0,3.566174358
东城,1,1,33.77148667,middle,1,0,6.470304407
石景山,2,1,88.14956923,middle,0,0,4.014639412
西城,3,1,98.94253489,high,1,1,11.31097282
西城,2,1,61.51145806,low,1,1,11.35774939
丰台,2,1,83.76725303,high,1,0,3.784026046
石景山,3,2,104.8351168,middle,0,0,4.385209638
西城,3,1,104.0530721,high,1,0,7.471849961
东城,3,2,156.7653193,low,1,0,9.608110912
海淀,3,2,144.2866102,middle,1,0,6.32515318
丰台,1,1,42.92786345,low,1,0,5.025189398
朝阳,1,1,39.74198729,high,1,0,4.677656619
丰台,3,1,67.1979503,high,0,0,3.458005989
朝阳,2,1,87.51806984,high,1,0,4.926725271
朝阳,2,1,97.86208419,high,1,0,7.781375799
朝阳,2,2,113.9294405,high,1,0,5.165604401
海淀,1,0,50.35889709,low,1,1,7.328993167
朝阳,2,1,96.51477654,middle,1,0,4.279621152
朝阳,2,2,107.7442301,middle,1,0,5.337901308
朝阳,3,2,144.9337089,middle,0,1,7.263418127
海淀,2,1,57.41663021,middle,1,1,10.69859797
海淀,3,2,201.175522,middle,1,0,4.708813583
丰台,1,1,68.82771084,middle,1,0,4.224966058
东城,2,1,55.6084605,high,1,1,11.05318247
东城,1,1,43.76462258,low,1,1,7.402237768
西城,2,1,79.03007877,middle,1,1,7.427370423
丰台,1,0,58.50382263,high,1,0,4.398566896
海淀,2,1,80.7308688,low,1,1,8.147928363
海淀,4,2,157.5055557,high,0,0,4.84575829
丰台,1,1,42.00583977,low,0,0,5.205700175
海淀,1,1,56.31694211,low,0,0,8.717021412
海淀,2,1,102.3788722,high,1,0,5.140662518
东城,1,1,54.97425242,high,1,1,7.245815661
朝阳,3,2,133.0652333,high,1,0,5.626482293
东城,2,1,117.4668603,middle,1,1,7.345827291
丰台,2,2,103.8395391,high,1,0,4.970038014
石景山,2,1,82.09103979,high,0,0,5.006039412
西城,1,1,58.68465201,high,1,0,9.102086129
西城,4,0,73.66985742,low,1,1,7.592241286
东城,1,0,89.22454227,low,1,0,5.192366517
西城,1,0,39.36001687,middle,1,1,10.4534256
石景山,2,1,64.69867467,high,1,0,3.913091649
丰台,1,1,75.50526695,middle,0,0,4.163512732
东城,3,1,95.15846512,high,1,1,9.402748499
海淀,3,2,127.892055,high,1,1,6.616872208
石景山,1,0,61.91883274,middle,1,0,5.652983484
西城,2,1,58.8471462,high,1,0,8.618622553
朝阳,1,2,81.85662854,high,1,0,6.903782629
朝阳,1,1,64.45377597,middle,1,0,4.672147618
东城,3,1,68.54492343,middle,1,0,9.545780067
西城,2,2,76.3323286,high,1,0,7.486740118
丰台,2,2,159.4069424,high,0,0,4.580205545
朝阳,3,1,118.5915996,high,0,1,5.559175546
东城,2,1,55.88782532,low,1,0,6.578047671
东城,3,2,173.6207062,middle,1,0,7.104303034
丰台,1,1,29.86187254,low,1,0,5.05871727
石景山,1,1,51.67533993,high,1,0,3.206265102
东城,2,1,84.26029582,middle,1,1,8.038211637
海淀,3,1,72.49125176,low,0,1,7.274975977
石景山,2,1,87.22400774,middle,1,0,7.056057412
海淀,2,1,73.23666184,middle,0,0,5.763961422
朝阳,2,1,55.85318153,high,1,0,6.105833351
丰台,3,2,120.1240648,middle,1,0,4.464937198
朝阳,2,1,100.4415327,middle,1,0,6.276245969
丰台,3,1,122.3722908,low,1,0,6.35156507
丰台,1,1,67.640434,low,1,0,4.964982855
东城,2,1,109.9000524,high,1,0,4.856880339
海淀,2,1,92.22511227,high,1,0,6.213896144
西城,2,1,57.07695431,middle,1,0,7.933282046
海淀,2,1,65.2964144,high,0,0,5.94788962
东城,2,1,89.53432573,low,1,1,7.968684558
东城,2,2,174.4447855,high,1,0,6.065514927
石景山,2,1,87.15588431,high,0,0,5.264802317
东城,1,1,65.29678497,low,1,0,4.971096362
丰台,1,1,86.112151,middle,0,0,3.885577742
石景山,2,1,62.39450898,middle,1,0,4.612130123
朝阳,3,1,84.80365076,low,1,1,6.551332901
东城,2,1,143.8916598,low,1,1,6.299055749
东城,1,1,51.86754589,low,1,1,11.7193558
西城,2,1,54.25890815,middle,1,1,11.414166
东城,1,1,98.5760252,high,1,0,8.146775419
东城,2,1,76.17499416,middle,1,1,8.516281209
丰台,3,2,168.3888335,high,0,0,3.83498682
海淀,2,1,61.50772265,middle,1,1,10.33058555
东城,2,1,59.67123255,high,1,1,7.58931411
东城,1,1,44.73431088,middle,1,0,7.787084387
丰台,1,1,53.01193468,high,1,0,4.06014712
朝阳,3,2,171.3349052,high,1,0,6.191955745
海淀,3,2,160.4799884,middle,0,0,7.47128204
海淀,3,2,173.1026643,middle,1,1,8.30641133
丰台,3,1,81.43370886,middle,1,0,4.877221185
西城,1,0,35.83388279,low,1,0,8.254464323
丰台,3,2,150.7714723,low,1,0,7.158412767
丰台,2,1,67.10545238,low,1,0,4.873090897
朝阳,3,1,107.0378274,high,1,0,5.034573373
海淀,2,1,75.46962692,low,1,0,6.281083499
石景山,2,1,64.43959674,middle,0,0,3.491713137
朝阳,2,1,87.43752286,middle,1,1,7.939977282
东城,2,1,78.66356725,middle,1,0,8.907636569
东城,2,1,126.1425216,high,1,0,3.746501111
海淀,2,1,83.92869163,low,1,1,9.03320738
西城,2,1,103.1037206,high,1,0,7.766690273
海淀,3,2,131.4938528,low,1,1,5.71445457
石景山,3,1,83.62788856,high,1,0,5.144480219
丰台,2,2,104.9088376,middle,1,0,4.506250403
朝阳,2,1,76.85758356,middle,1,0,3.913867817
西城,2,1,63.80949325,high,1,1,9.859650929
海淀,3,2,164.4164972,middle,1,0,6.341368651
西城,2,1,76.01306743,low,1,1,7.608070733
石景山,2,1,91.74940152,middle,0,0,5.270522217
东城,1,1,106.5786876,high,1,0,6.091067691
丰台,3,2,139.0050328,high,0,0,4.089330425
丰台,3,1,83.42348541,low,1,0,4.765887148
海淀,2,1,57.12829962,high,1,1,8.856106123
海淀,2,1,58.01937738,high,1,0,6.579227491
东城,2,1,62.32798608,low,1,1,7.038969375
东城,2,1,65.52301892,high,1,0,4.209052741
